,model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.08824206778642713,mean_absolute_percentage_error,0.2871534824371338,7.775171995162964,0.0025072097778320312,0.2147231101989746,2,True,8
1,RandomForestMSE,-0.08866348231876253,mean_absolute_percentage_error,0.1421494483947754,5.59557580947876,0.1421494483947754,5.59557580947876,1,True,3
2,ExtraTreesMSE,-0.17267139092129752,mean_absolute_percentage_error,0.14249682426452637,1.9648730754852295,0.14249682426452637,1.9648730754852295,1,True,5
3,CatBoost,-0.29858024626501756,mean_absolute_percentage_error,0.004529237747192383,23.250673532485962,0.004529237747192383,23.250673532485962,1,True,4
4,XGBoost,-0.9885410619004722,mean_absolute_percentage_error,0.010525703430175781,0.13962864875793457,0.010525703430175781,0.13962864875793457,1,True,7
5,NeuralNetFastAI,-2.2842411366511834,mean_absolute_percentage_error,0.030651092529296875,6.3953187465667725,0.030651092529296875,6.3953187465667725,1,True,6
6,KNeighborsUnif,-2.879861194336217,mean_absolute_percentage_error,0.022054195404052734,0.03360486030578613,0.022054195404052734,0.03360486030578613,1,True,1
7,KNeighborsDist,-2.8837707791698337,mean_absolute_percentage_error,0.008502721786499023,0.020075321197509766,0.008502721786499023,0.020075321197509766,1,True,2
