,model,score_val,eval_metric,pred_time_val,fit_time,pred_time_val_marginal,fit_time_marginal,stack_level,can_infer,fit_order
0,WeightedEnsemble_L2,-0.6241642320529494,mean_absolute_percentage_error,0.03143477439880371,59.48177886009216,0.0009922981262207031,0.09797334671020508,2,True,8
1,CatBoost,-0.625858487386945,mean_absolute_percentage_error,0.022399425506591797,59.281768798828125,0.022399425506591797,59.281768798828125,1,True,4
2,NeuralNetFastAI,-1.132761870011469,mean_absolute_percentage_error,0.019080162048339844,2.8621034622192383,0.019080162048339844,2.8621034622192383,1,True,6
3,XGBoost,-1.351209166964071,mean_absolute_percentage_error,0.008043050765991211,0.10203671455383301,0.008043050765991211,0.10203671455383301,1,True,7
4,ExtraTreesMSE,-1.8815626318178502,mean_absolute_percentage_error,0.09304165840148926,1.923553466796875,0.09304165840148926,1.923553466796875,1,True,5
5,RandomForestMSE,-3.1330448818876233,mean_absolute_percentage_error,0.09552884101867676,4.277013301849365,0.09552884101867676,4.277013301849365,1,True,3
6,KNeighborsDist,-7.56930282507381,mean_absolute_percentage_error,0.008594989776611328,0.023500680923461914,0.008594989776611328,0.023500680923461914,1,True,2
7,KNeighborsUnif,-7.612820990909077,mean_absolute_percentage_error,0.022602558135986328,0.025599241256713867,0.022602558135986328,0.025599241256713867,1,True,1
